"storm_year","max_residual","mean_sea_level"
1952,41.3786460837328,159.485218888342
1953,54.7293217321775,160.538390410959
1954,42.8941919903727,158.450286784502
1955,37.8816087002507,157.696461187215
1956,46.9277248708244,156.543476775956
1958,43.6618875101832,172.713561643836
1959,50.8569109998547,166.088367579909
1960,123.891476204635,167.424578779599
1963,45.5321937722931,165.138390410959
1966,57.9049162441764,159.310262557078
1967,53.4135138678375,159.296061643836
1968,48.41420989089,157.776946721311
1969,59.2169045400356,161.180216894977
1970,52.3421641184003,161.877488584475
1971,43.8857790379664,157.503386891689
1972,45.9041950579889,154.956750910747
1973,44.4463376644548,157.205656239178
1974,44.6054174764994,156.869063926941
1975,45.9119226417205,158.34087909498
1976,51.1227063436202,154.433942215855
1980,44.2037718075455,153.619615209472
1981,39.3831786710872,157.781164383562
1982,54.9116184652676,152.307123287671
1983,44.4221513073918,157.765673515982
1984,44.3427437752488,155.972950819672
1985,51.7499180241201,152.553105022831
1986,38.6560546007286,156.713647704591
1987,42.8974740458869,160.693547237077
1988,45.5849546206373,162.818089708561
1989,45.9055109471468,154.255285388128
1990,50.5450563470666,153.89200913242
1991,42.887914977204,153.376449771689
1992,43.242968636674,158.653597449909
1993,48.066593010644,156.150319634703
1994,37.3986878107569,155.593869863014
1995,40.2035442461692,151.104223744292
1996,43.0631478436951,155.938046448087
1997,42.826696400128,155.406883561644
1998,50.9096378735687,159.109326484018
1999,49.331076405865,153.250947488584
2000,43.725361566826,148.821493624772
2001,43.1841038179926,151.114863013699
2002,51.1196264324114,147.155194063927
2003,46.3601831411527,153.901232876712
2004,42.9325951359203,151.093237704918
2005,45.4121801823248,152.87095890411
2006,45.1606025862752,148.279326484018
2007,47.3220084132682,147.477998849914
2008,38.443250870058,148.682140266022
2010,39.969493416814,151.375603525354
2011,81.1845203539801,147.06102739726
2012,43.161616468427,145.607399817851
2013,49.5574379259023,143.102899543379
2014,39.2502360819511,148.21404109589
2015,34.4130915987514,153.903424657534
2016,50.9158274810611,156.735120673953
2017,50.8866045379569,152.135947488584
2018,51.5320905345895,147.076563926941
2019,41.4464061137707,151.187043378995
2020,40.3361232345176,151.469672131148
2021,40.1696534013088,149.461084474886
2022,45.0492681335867,148.610194063927
2023,37.5459303315544,149.222272202999
2024,48.5033510476253,151.274838187702
2025,45.1404917079986,152.162745324405
