"storm_year","max_residual","mean_sea_level"
1954,26.4059380807508,166.308734974242
1955,19.8006434785898,164.236791480591
1956,49.1308118169193,164.037197789546
1957,24.3362344632217,167.822544400145
1959,51.0991607013091,169.759801347186
1960,22.7840025979987,168.632069672131
1961,21.5134523876687,166.354121004566
1962,42.9175493002077,165.650148401826
1963,25.0333838628451,165.576927725405
1964,18.6451722735952,164.739203637704
1965,23.0947183972994,162.177619467911
1966,42.2299044681122,166.39932320114
1967,39.0079310350607,159.971556550952
1968,76.6977946380826,156.77916875313
1969,66.3371130003794,164.569011014227
1970,75.8719543380959,157.351642168121
1971,133.479382436275,155.765749437756
1972,28.9473162558666,161.581604204753
1973,88.3443351702828,150.909143835616
1974,117.777987672022,151.637519052644
1975,58.5388622299443,146.231547005611
1976,42.7413618959579,146.555272478008
1977,49.1941662114148,150.17163029525
1981,45.4457564169437,166.852168949772
1982,39.5058976010636,169.660342465753
1983,83.8432142439538,184.007855653986
1984,39.3390150319101,165.678924001045
1985,59.3128548217276,160.631842295635
1986,33.2152289604324,159.575461953403
1987,101.043353546128,166.037415200644
1989,79.7355746974541,161.288216191139
1993,108.49394126911,154.282809706258
1994,26.8718308627227,155.805549626467
1996,49.9679458209018,154.277742050732
1997,51.5502904143614,156.216358447489
1998,43.9056987388511,172.293287671233
1999,92.0397862362762,152.536348528015
2000,102.914387998084,147.291078021167
2002,33.1212085858498,155.966092022352
2007,90.5395121182573,155.591301595341
2010,23.411612355317,164.356808285277
2011,18.0568008512658,158.765111851499
2012,17.5623582809991,160.431759042415
2016,20.3193945939557,167.448764613716
2018,18.733945967539,162.14067242587
