"storm_year","max_residual","mean_sea_level"
1954,38.3085214956492,237.763362487852
1955,62.5966689040514,238.72398137369
1956,36.2923659780128,234.074908925319
1957,37.8432528397124,238.749542124542
1958,51.6176009365742,239.684737569061
1959,57.2553887321008,239.60234741784
1960,32.4748303267508,241.391713091922
1961,58.213428273642,236.960730593607
1962,82.069315155555,236.317148760331
1963,36.5573827524829,229.787114845938
1964,45.3582266029778,231.596722068329
1965,64.9093283051906,234.353754030401
1968,34.5589387860312,234.926912568306
1969,50.0050220598862,239.998744292237
1970,41.3632885850508,231.01803652968
1971,38.7521982582407,235.147484493453
1972,38.5099833397375,240.008652094718
1974,38.7620665966252,237.568150684932
1975,46.0517421014357,240.684703196347
1976,69.457851491897,241.027076640661
1977,37.5004211615656,234.524597701149
1978,34.6657207928429,241.857735283953
1979,31.1502326184287,237.628774422735
1980,86.2820132799231,231.877732240437
1981,53.8271869298059,234.744634703196
1982,32.1708199796896,233.796461187215
1983,40.3949068573062,229.927511415525
1984,40.3309813818698,226.1467422752
1985,35.473756757435,225.897945205479
1986,30.9868331611709,228.514528540255
1987,33.7247458599246,233.671689497717
1988,75.5774735272177,227.674245886654
1989,65.8235221215556,227.851851851852
1990,47.645085328475,234.747622866308
1991,45.987219810121,225.518865767208
1992,46.744186314469,233.959908098794
1993,31.6954882322744,231.260266116082
1994,55.1111808063625,230.662883613202
1995,43.3646649704569,233.571740128558
1996,31.4223547618993,225.52211681335
1997,46.9452616290603,229.665139715987
1998,70.2092749678931,232.114491593275
1999,79.8479369406067,231.151684751571
2000,42.7318516854116,233.578541858326
2001,40.9747392821109,225.496739503489
2002,43.048492324315,228.803802542664
2003,36.797538395263,232.775830469645
2004,79.34597760884,234.880542573806
2005,90.0406685541045,231.700251313685
2006,66.6881093965463,225.180136986301
2007,37.4179666606341,230.798878205128
2008,30.8673644625223,227.893028024607
2009,41.6166216078052,223.322469982847
2010,36.8029795699463,229.633653187114
2011,38.125077599375,229.646628571429
2012,61.9964010208078,234.406538330106
2013,34.3298185540577,234.247685449766
2014,36.3339992957217,224.900570776256
2015,57.9581374818545,230.784114285714
2016,55.8957348653829,231.072014585232
2017,34.3092848041619,230.496687228695
2018,65.4540265380039,224.6704
2019,102.19832543839,228.679609419874
2020,48.7716135323313,230.624529807364
2021,38.903858308642,232.018055079419
2022,44.7976699618273,232.601623228166
2023,48.3552964436991,232.194238024466
