"storm_year","max_residual","mean_sea_level"
1972,154.522403172819,-12.9375
1973,137.666218714123,-9.55296803652968
1974,163.628267642663,-7.26221461187215
1975,117.677629751297,-1.64429223744292
1976,225.235874659962,-10.3143214936248
1977,110.706834229433,-12.8341324200913
1978,172.319280515502,-7.38150684931507
1979,106.034754455644,-7.31221461187215
1980,160.480522837103,-7.52219945355191
1981,157.321463114597,-1.96643835616438
1982,162.42521560443,-1.33196347031964
1983,174.179503494944,2.05045662100457
1984,181.506196573286,-3.64036885245902
1985,122.858325746741,-6.94965753424658
1986,212.110986116185,-7.90034246575342
1987,134.13839172284,-3.58687214611872
1988,141.220556187866,0.6941029143898
1989,196.631410644342,0.67648401826484
1990,180.994957266874,2.34623287671233
1991,191.786593139991,-6.52294520547945
1992,171.636555643444,-4.2070810564663
1993,194.532482395715,-2.90034246575342
1994,199.845945253733,-3.82659817351598
1995,155.530175926332,1.91267123287671
1996,131.759481638986,-11.7910974499089
1997,140.913678444148,-6.81769406392694
1998,134.012513536196,-4.85034246575342
1999,171.385364324804,-1.06449771689498
2000,167.298584842657,-1.54052823315118
2001,104.156087669514,-5.20787671232877
2002,147.583043931136,3.23869863013699
2003,180.143783530488,-5.69920091324201
2004,165.48868813796,-1.54849726775956
2005,123.675943857206,-1.1958904109589
2006,118.392010641746,-5.03447488584475
2007,171.181996721544,4.69406392694064
2008,194.083027712638,2.27584244080146
2009,107.823861612384,-3.48299086757991
2010,106.619880786777,-3.6648401826484
2011,157.425081159572,-3.39086757990868
2012,160.667887818585,0.552937158469946
2013,111.885165686111,-5.17248858447489
2014,229.877652413331,-1.58595890410959
2015,174.332700172653,1.04805936073059
2016,130.153628338249,2.68863843351548
2017,151.021942534339,-0.488584474885845
2018,122.099452891925,1.94808461978273
