storm_year,mean_sea_level,max_residual,flags_MSL,flags_ANNMAX
1968.0,361.191389063482,50.4995599220765,,
1969.0,360.739360730594,63.4121407333556,,
1970.0,364.183743560389,89.4853799613168,,
1971.0,355.11614655571,68.1139467469925,,
1973.0,351.474926943308,57.7659815936629,,
1980.0,361.475248440028,65.5670836399063,,
1981.0,362.442500572475,66.4197300358712,,
1982.0,357.437842465753,76.6511857908621,,
1983.0,363.571872146119,44.0506244553487,,
1984.0,362.293920765027,55.8273509261453,,
1985.0,358.921723744292,56.2643192797716,,
1986.0,355.075159817352,48.0046450020606,,
1987.0,363.538835616438,53.6533036564786,,
1988.0,364.195867486339,63.0635848702221,,
1989.0,355.34446347032,64.1256536618672,,
1990.0,354.713299086758,56.1502442023411,,
1991.0,352.051997716895,52.4913021447754,,
1992.0,364.014752172892,44.6871211206955,,
1994.0,354.418801369863,43.9320930741948,,
1995.0,355.176960388036,61.4620813035692,,
1996.0,350.005763510164,51.2108824048593,,
1997.0,349.740699541284,58.1076823983014,,
1998.0,360.172340182648,65.0192693530966,,
1999.0,350.590068493151,52.5602285820653,,
2000.0,353.658982240437,67.7377651759178,,
2001.0,353.201335616438,72.9788436854849,,
2002.0,349.881576230354,57.1492460275435,,
2003.0,356.108184931507,70.1067851408441,,
2004.0,351.366871584699,64.6418134589156,,
2005.0,349.743253424658,56.3340257905147,,
2006.0,355.519166666667,63.693103620872,,
2007.0,349.457773972603,70.0696813355808,,
2009.0,341.893881278539,48.2114955534499,,
2010.0,352.290890410959,63.2816433665975,,
2011.0,345.219611872146,57.1774255218712,,
2012.0,347.557013993292,60.3676947638021,,
2013.0,343.056073059361,68.4785877456035,,
2014.0,343.275,45.4805409226296,,
2015.0,350.890136986301,49.3568424116183,,
2016.0,355.618192167577,55.1010092949389,,
2017.0,344.674783105023,71.4240097824764,,
2018.0,341.458984018265,69.1538106804058,,
2019.0,341.801404109589,59.7631864983325,,
2020.0,338.541222677596,62.087128538331,,
2021.0,342.234440639269,60.0027874260182,,
2022.0,342.996654445463,43.2349341558961,,
2023.0,343.327326777956,64.4384465967852,,
2024.0,344.208768315018,71.1198027088466,,
2025.0,344.942757357151,77.2781516060567,,
