file,n,ok_MSL,ok_ANNMAX,overall_ok,notes
aburatsu-354a-jpn-uhslc_rq_annual.csv,84,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
aburatsu-ma41-jpn-jodc_jma_annual.csv,62,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
albany-62120-aus-bom_annual.csv,53,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
alesund-aes-nor-nhs_annual.csv,61,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
alicante_i-ali-esp-da_mm_annual.csv,52,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
argentia-835-can-meds_annual.csv,46,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
astoria-9439040-usa-noaa_annual.csv,98,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
astoria_or-572a-usa-uhslc_rq_annual.csv,94,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
atlantic_city-264-usa-uhslc_fd_annual.csv,104,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
atlantic_city_nj-264a-usa-uhslc_rq_annual.csv,100,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
bakar-bak-hrv-uz_annual.csv,76,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
bamfield_bc-8545-can-meds_annual.csv,53,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
bar_harbor-8413320-usa-noaa_annual.csv,65,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
bergen-bgo-nor-nhs_annual.csv,90,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
bergentg-ber-nor-cmems_annual.csv,90,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
bjorn-2067-swe-smhi_annual.csv,81,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
bjorn-bjo-swe-cmems_annual.csv,81,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
bodo-boo-nor-nhs_annual.csv,55,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
bodoetg-bod-nor-cmems_annual.csv,57,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
boston-8443970-usa-noaa_annual.csv,103,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
boston_ma-741a-usa-uhslc_rq_annual.csv,99,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
brest-3-fra-refmar_annual.csv,160,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
bresttg_60minute-bre-fra-cmems_annual.csv,160,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
bridgeport-8467150-usa-noaa_annual.csv,55,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
buenos_aires-285a-arg-uhslc_rq_annual.csv,57,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
cadiz-cadi-esp-ieo_annual.csv,50,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
callao-093-per-uhslc_fd_annual.csv,50,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
cape_may-8536110-usa-noaa_annual.csv,52,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
cape_may_nj-746a-usa-uhslc_rq_annual.csv,48,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
ceuta-207-esp-uhslc_fd_annual.csv,67,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
ceuta-207a-esp-uhslc_rq_annual.csv,66,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
ceuta-ceta-esp-ieo_annual.csv,65,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
cherry_point-9449424-usa-noaa_annual.csv,48,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
chiba-hd06-jpn-jodc_jcg_annual.csv,59,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
churchill-5010-can-meds_annual.csv,66,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
cristobal-266-pan-uhslc_fd_annual.csv,95,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
cuxhaven-825-deu-uhslc_fd_annual.csv,95,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
cuxhaven-825a-deu-uhslc_rq_annual.csv,93,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
cuxhaven_steubenhoft-cux-deu-bfg_annual.csv,105,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
degerby-deg-fin-cmems_annual.csv,53,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
den_helder-denhdr-nld-rws_hist_annual.csv,47,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
den_oever_buiten-denovbtn-nld-rws_hist_annual.csv,47,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
draghallan-2062-swe-smhi_annual.csv,65,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
draghallan-dra-swe-cmems_annual.csv,65,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
eastport_me-740a-usa-uhslc_rq_annual.csv,79,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
esbjerg-esb-dnk-dmi_annual.csv,69,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
esperance-62080-aus-bom_annual.csv,56,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
fishguard-fis-gbr-bodc_annual.csv,44,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
foglo_degerby-134252-fin-fmi_annual.csv,54,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
fort_denison-333-aus-uhslc_fd_annual.csv,58,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
fort_denison-333a-aus-uhslc_rq_annual.csv,55,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
fremantle-62230-aus-bom_annual.csv,112,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
furuogrund-2055-swe-smhi_annual.csv,109,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
furuogrund-fur-swe-cmems_annual.csv,109,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
gedser-837a-dnk-uhslc_rq_annual.csv,112,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
gedser-ged-dnk-dmi_annual.csv,123,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
geelong-60770-aus-bom_annual.csv,45,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
geraldton-62290-aus-bom_annual.csv,56,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
goteborgorsh-819-swe-uhslc_fd_annual.csv,53,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
goteborgtorshamnen-got-swe-cmems_annual.csv,54,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
hachijyojima-hd11-jpn-jodc_jcg_annual.csv,58,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
hakodate-364a-jpn-uhslc_rq_annual.csv,67,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
hamina-ham-fin-cmems_annual.csv,53,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
hamina_pitajansaari-134254-fin-fmi_annual.csv,54,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
hammerfest-hft-nor-nhs_annual.csv,55,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
hammerfesttg-ham-nor-cmems_annual.csv,57,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
hanko-han-fin-cmems_annual.csv,53,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
hanko_pikku_kolalahti-134253-fin-fmi_annual.csv,54,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
hansweert-hanswt-nld-rws_hist_annual.csv,47,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
harlingen-harlgn-nld-rws_hist_annual.csv,45,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
harstad-har-nor-nhs_annual.csv,63,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
harstadtg-har-nor-cmems_annual.csv,64,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
heimsjo-hei-nor-nhs_annual.csv,87,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
heimsjoetg-hei-nor-cmems_annual.csv,87,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
helsinki-hel-fin-cmems_annual.csv,53,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
helsinki_kaivopuisto-132310-fin-fmi_annual.csv,54,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
hoek_van_holland-hoekvhld-nld-rws_hist_annual.csv,45,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
honningsvag-hvg-nor-nhs_annual.csv,48,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
hornbaek-838a-dnk-uhslc_rq_annual.csv,113,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
hornbaek-hor-dnk-dmi_annual.csv,126,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
hosojima-gs02-jpn-jodc_giaj_annual.csv,85,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
ishigaki-365-jpn-uhslc_fd_annual.csv,55,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
ishigaki-365a-jpn-uhslc_rq_annual.csv,53,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
ishigaki-ma45-jpn-jodc_jma_annual.csv,53,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
johnston-052-usa-uhslc_fd_annual.csv,69,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
johnston-052a-usa-uhslc_rq_annual.csv,62,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
kagoshima-ma42-jpn-jodc_jma_annual.csv,51,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
kainan-gs05-jpn-jodc_giaj_annual.csv,67,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
kamaishi-hd05-jpn-jodc_jcg_aligned_annual.csv,61,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
kashiwazaki-gs08-jpn-jodc_giaj_annual.csv,62,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
kaskinen-kas-fin-cmems_annual.csv,53,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
kaskinen_adskar-134251-fin-fmi_annual.csv,54,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
katsuura-gs11-jpn-jodc_giaj_annual.csv,55,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
kemi-kem-fin-cmems_annual.csv,51,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
kemi_ajos-100539-fin-fmi_annual.csv,52,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
klagshamn-2095-swe-smhi_annual.csv,90,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
klagshamn-kla-swe-cmems_annual.csv,90,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
komatsushima-ma36-jpn-jodc_jma_annual.csv,56,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
kornwerderzand_buiten-kornwdzbtn-nld-rws_hist_annual.csv,47,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
kozushima-hd09-jpn-jodc_jcg_aligned_annual.csv,51,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
kristiansund-ksu-nor-nhs_annual.csv,69,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
kristiansundtg-kri-nor-cmems_annual.csv,71,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
kungsholmsfort-2088-swe-smhi_annual.csv,137,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
kungsholmsfort-kun-swe-cmems_annual.csv,137,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
kushimoto-353-jpn-uhslc_fd_annual.csv,63,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
kushimoto-353a-jpn-uhslc_rq_annual.csv,89,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
kushimoto-ma26-jpn-jodc_jma_annual.csv,61,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
kushiro-350-jpn-uhslc_fd_annual.csv,74,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
kushiro-350a-jpn-uhslc_rq_annual.csv,72,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
kushiro-ma04-jpn-jodc_jma_annual.csv,57,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
kwajalein-055-mhl-uhslc_fd_annual.csv,77,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
kwajalein-055a-mhl-uhslc_rq_annual.csv,73,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
la_coruna-830a-esp-uhslc_rq_annual.csv,69,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
landsort-2073-swe-smhi_annual.csv,118,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
landsort1-lan-swe-cmems_annual.csv,118,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
lauzon-3250-can-meds_annual.csv,89,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
lerwick-293-gbr-uhslc_fd_annual.csv,50,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
lerwick-293a-gbr-uhslc_rq_annual.csv,51,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
lerwick-ler-gbr-bodc_annual.csv,49,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
lowestoft-low-gbr-bodc_annual.csv,58,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
maizuru-hd24-jpn-jodc_jcg_annual.csv,58,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
maizuru-ma55-jpn-jodc_jma_annual.csv,54,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
makurazaki-ma43-jpn-jodc_jma_annual.csv,55,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
malakal-007-plw-uhslc_fd_annual.csv,52,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
maloy-may-nor-nhs_annual.csv,70,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
maloytg-mal-nor-cmems_annual.csv,73,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
marviken-2076-swe-smhi_annual.csv,54,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
marviken-mar-swe-cmems_annual.csv,54,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
matsuyama-ma34-jpn-jodc_jma_annual.csv,62,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
melbourne_williamstown-60780-aus-bom_annual.csv,56,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
mera-352-jpn-uhslc_fd_annual.csv,57,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
mera-352a-jpn-uhslc_rq_annual.csv,88,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
mera-ma14-jpn-jodc_jma_annual.csv,54,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
midway-050-usa-uhslc_fd_annual.csv,70,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
midway-050a-usa-uhslc_rq_annual.csv,66,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
mikuni-gs12-jpn-jodc_giaj_annual.csv,54,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
miyakejima-357a-jpn-uhslc_rq_aligned_annual.csv,54,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
miyakejima-hd10-jpn-jodc_jcg_aligned_annual.csv,60,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
miyako-ma09-jpn-jodc_jma_annual.csv,51,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
montauk-8510560-usa-noaa_annual.csv,63,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
montauk_ny-279a-usa-uhslc_rq_annual.csv,60,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
nagoya-ma22-jpn-jodc_jma_annual.csv,62,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
naha-355-jpn-uhslc_fd_annual.csv,58,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
naha-355a-jpn-uhslc_rq_annual.csv,56,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
naha-ma44-jpn-jodc_jma_annual.csv,57,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
nantucket_island-8449130-usa-noaa_annual.csv,58,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
nantucket_ma-743a-usa-uhslc_rq_annual.csv,52,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
naples-8725110-usa-noaa_annual.csv,55,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
naze-359-jpn-uhslc_fd_annual.csv,61,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
naze-359a-jpn-uhslc_rq_annual.csv,54,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
naze-hd22-jpn-jodc_jcg_aligned_annual.csv,61,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
new_london-8461490-usa-noaa_annual.csv,81,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
new_london_ct-744a-usa-uhslc_rq_annual.csv,77,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
new_westminster_bc-7654-can-meds_annual.csv,52,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
newcastle-60310-aus-bom_annual.csv,57,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
newlyn-new-gbr-bodc_annual.csv,66,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
newlyn_cornwall-294-gbr-uhslc_fd_annual.csv,94,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
newlyn_cornwall-294a-gbr-uhslc_rq_annual.csv,97,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
newport_ri-253-usa-uhslc_fd_annual.csv,83,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
newport_ri-253a-usa-uhslc_rq_annual.csv,79,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
nezugaseki-gs07-jpn-jodc_giaj_aligned_annual.csv,58,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
nishinoomote-hd21-jpn-jodc_jcg_annual.csv,58,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
north_sydney-612-can-meds_annual.csv,52,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
odomari-hd20-jpn-jodc_jcg_annual.csv,59,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
oita-hd16-jpn-jodc_jcg_aligned_annual.csv,57,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
okada-ma17-jpn-jodc_jma_annual.csv,59,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
olands_norra_udde-2083-swe-smhi_annual.csv,60,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
olandsnorraudde-ola-swe-cmems_annual.csv,60,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
omaezaki-ma20-jpn-jodc_jma_annual.csv,60,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
onisaki-gs09-jpn-jodc_giaj_annual.csv,56,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
osaka-ma30-jpn-jodc_jma_annual.csv,53,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
oscarsborg-osc-nor-nhs_annual.csv,55,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
oscarsborgtg-osc-nor-cmems_annual.csv,56,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
oskarshamn-2085-swe-smhi_annual.csv,63,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
oskarshamn-osk-swe-cmems_annual.csv,63,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
oslo-osl-nor-nhs_annual.csv,95,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
oslotg-osl-nor-cmems_annual.csv,95,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
oulu-oul-fin-cmems_annual.csv,53,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
oulu_toppila-134248-fin-fmi_annual.csv,54,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
owase-ma24-jpn-jodc_jma_annual.csv,56,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
pietarsaari-pie-fin-cmems_annual.csv,53,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
pietarsaari_leppaluoto-134250-fin-fmi_annual.csv,54,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
point_lonsdale-60730-aus-bom_annual.csv,59,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
pori-por-fin-cmems_annual.csv,51,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
pori_mantyluoto_kallo-134266-fin-fmi_annual.csv,52,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
port_adelaide_outer_harbor-61600-aus-bom_annual.csv,80,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
port_hardy_bc-8408-can-meds_annual.csv,59,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
port_lincoln-61900-aus-bom_annual.csv,56,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
