storm_year,mean_sea_level,max_residual,flags_MSL,flags_ANNMAX
1847.0,399.08768115942,136.029589855799,,
1848.0,396.761156648452,95.6752018075052,,
1849.0,400.08401826484,53.037762242214,,
1850.0,399.942716894977,62.8423048875511,,
1851.0,395.851301369863,77.1309279617144,,
1852.0,394.834574850299,99.1365283500458,,
1853.0,405.237910958904,66.6161780918288,,
1854.0,397.052682648402,73.1512099468695,,
1855.0,394.158595890411,54.9372672809604,,
1856.0,400.774829234973,48.1466002994667,,
1857.0,400.001896207585,82.5532258042805,,
1861.0,399.360159817352,53.7838963063259,,
1862.0,401.892609126984,53.4941674712776,,
1863.0,395.26100456621,50.7250003684729,,
1865.0,398.845205479452,52.9201555473175,,
1866.0,401.288926940639,116.083097962419,,
1867.0,400.770091324201,87.7941945484342,,
1868.0,390.362043971974,66.3203247985455,,
1869.0,400.544899425287,196.774243138291,,OUTLIER_LEVEL;OUTLIER_SPIKE;
1870.0,391.641324200913,61.2139169213001,,OUTLIER_SPIKE;
1871.0,393.724086757991,52.4365494035279,,
1872.0,399.163553583937,79.4890964338795,,
1873.0,401.847888127854,57.4517370983572,,
1874.0,393.400164822227,56.1181926133482,,
1875.0,395.607180365297,61.5200993423864,,
1876.0,397.122495446266,89.1255843051932,,
1877.0,406.381849315069,70.9822904458416,,
1878.0,399.33437305053,63.211423552015,,
1879.0,407.264205256571,56.4233810259682,,
1880.0,396.393214936248,78.4779109119968,,
1881.0,403.1850456621,75.4230228408139,,
1882.0,399.580936073059,76.3117616829659,,
1883.0,404.417808219178,87.4775775328065,,
1884.0,398.809881602914,80.3472224193551,,
1885.0,399.759703196347,53.7176474305087,,
1886.0,399.592180365297,52.5543814585546,,
1887.0,398.600114155251,59.523386982103,,
1888.0,395.170036429872,77.8948242650949,,
1889.0,396.644863013699,81.2675369138109,,
1890.0,395.226746575342,68.8706688486962,,
1891.0,391.751917808219,56.448872958478,,
1892.0,397.911370620774,60.6499347233881,,
1893.0,398.337100456621,58.7764405573793,,
1894.0,395.599075342466,70.6862881679627,,
1895.0,397.303196347032,74.704853068873,,
1896.0,396.883993624772,61.9442651144501,,
1897.0,398.346560517477,90.0620032654271,,
1898.0,396.78343136028,66.9293399109386,,
1899.0,398.433333333333,69.0635006950795,,
1900.0,399.283447488584,85.4131707370736,,
1901.0,396.478767123288,51.4847786359162,,
1902.0,395.745091324201,53.211172478747,,
1903.0,399.258447488584,57.405954368735,,
1904.0,401.822176684882,85.0335516649786,,
1905.0,395.223059360731,74.3272281364491,,
1906.0,396.999771689498,60.1398224313266,,
1907.0,395.009875621891,61.1400091293727,,
1908.0,397.465482695811,64.7314700682631,,
1909.0,400.426449771689,54.4364002616046,,
1910.0,400.36571969697,68.888786611499,,
1911.0,402.004991873694,154.61680935542,,
1912.0,407.406898907104,85.6109233816653,,
1913.0,408.980776255708,84.0179760449215,,
1914.0,410.701255707763,64.3752641762368,,
1915.0,409.430262557078,58.712701675249,,
1916.0,409.043089708561,72.5303964044878,,
1917.0,407.123248248248,90.9931130501913,,
1918.0,400.353424657534,80.9601804842407,,
1919.0,403.727168949772,73.7453119990109,,
1920.0,400.668146630237,51.6194598724613,,
1921.0,402.483596178197,47.3613592597595,,
1922.0,400.285502283105,76.3112511108113,,
1923.0,397.979923761118,61.9602428442983,,
1924.0,401.624766573296,60.5619182436071,,
1925.0,405.36997716895,66.0509339472549,,
1926.0,407.547659817352,70.0775383078153,,
1927.0,404.156563926941,66.3547011558535,,
1928.0,410.302254098361,77.9005928943361,,
1929.0,399.636757990868,51.861783145845,,
1930.0,404.740525114155,68.9736709934621,,
1931.0,408.194406392694,53.5948311381514,,
1932.0,403.783697632058,71.8794328915626,,
1933.0,406.912557077626,53.4668150205972,,
1934.0,400.829566210046,69.1360235884632,,
1935.0,402.462557077626,77.0283463570631,,
1936.0,412.725364298725,54.8632251459052,,
1937.0,407.696232876712,69.4127716227446,,
1940.0,407.981358096344,49.0686443986802,,
1941.0,409.147452776188,88.8940610732386,,
1942.0,405.217237442922,82.8736996484521,,
1943.0,410.153196347032,89.135080081525,,
1954.0,403.743824200913,58.8782979938707,,
1955.0,410.25651826484,95.5426801956868,,
1956.0,404.304804189435,114.108925007055,,
1957.0,405.627294520548,77.4128217878894,,
1958.0,406.386643835616,80.21743107716,,
1959.0,409.813470319635,72.4674300475585,,
1960.0,410.759448998179,81.1928410312092,,
1961.0,413.455833333333,65.8186592785136,,
1962.0,409.724760273973,62.1377239175955,,
1963.0,407.346118721461,79.4195137885314,,
1964.0,408.477493169399,77.6666003516384,,
1965.0,402.288584474886,75.5318402526757,,
1966.0,417.760730593607,69.1099516502219,,
1967.0,410.302168949772,68.2550722710958,,
1968.0,410.44003870674,62.5035543928138,,
1969.0,416.139280821918,55.9144758665273,,
1970.0,409.537602739726,82.2981443394529,,
1971.0,407.423755707763,66.0043050525187,,
1972.0,407.213114754098,50.3307290062811,,
1973.0,403.86095890411,73.623525862026,,
1974.0,408.677054794521,68.3693879365088,,
1975.0,405.5000456621,61.8390143202164,,
1976.0,401.408333333333,48.5740250132849,,
1977.0,413.300570776256,84.6866050449278,,
1978.0,408.537899543379,75.0431125522886,,
1979.0,408.890182648402,91.2408155474984,,
1980.0,407.021253602305,71.4056923790125,,
1981.0,407.200870646766,65.2142109663505,,
1982.0,410.981024432593,61.4510389004984,,
1983.0,411.834766377649,130.431466864589,,
1984.0,410.723816029144,89.4600484002207,,
1985.0,412.712557077626,56.180275007299,,
1986.0,410.221232876712,53.6214799230333,,
