storm_year,mean_sea_level,max_residual,flags_MSL,flags_ANNMAX
1966.0,107.691141552511,71.2714825117675,,
1967.0,112.7575456621,39.3348445325048,,
1968.0,110.453369763206,51.34457280026,,
1969.0,109.910569863652,88.8372282954425,,
1970.0,110.647441269841,62.1438309225351,,
1971.0,109.136759340798,74.0032977153657,,
1972.0,115.075523679417,62.3551064834942,,
1973.0,117.946210440266,60.9525010338319,,
1974.0,116.001506849315,86.049799115034,,
1975.0,116.292100456621,33.6230628107483,,
1976.0,114.713835107065,50.6948276079871,,
1977.0,110.869757688723,45.8551251883264,,
1978.0,110.422340182648,63.1217651336372,,
1979.0,113.595433418545,49.7343420831143,,
1980.0,116.52681010929,54.5384564813525,,
1981.0,108.447374429224,44.0779969845522,,
1982.0,107.822374429224,71.2957200089814,,
1983.0,111.462819634703,61.4282454575974,,
1984.0,110.498038247995,48.7283187823124,,
1985.0,112.577705479452,42.782093866046,,
1986.0,114.907921714818,52.1516771978534,,
1987.0,116.190410958904,59.4396565311726,,
1988.0,117.665044359949,38.0163865312924,,
1989.0,114.653367808662,66.1574163069083,,
1990.0,112.245331050228,33.6737508266412,,
1991.0,115.11850456621,54.7365740543611,,
1992.0,115.698907103825,60.2103029785914,,
1993.0,115.031571611105,115.233765570417,,
1994.0,115.149856493662,64.4906000130396,,
1995.0,118.275937646507,60.6221383718934,,
1996.0,118.96139571949,46.3466088616776,,
1997.0,117.599452054795,96.1582177059768,,
1998.0,117.04350456621,66.0279737489943,,
1999.0,118.03450913242,91.6025859522598,,
2000.0,119.238413578109,54.9611261574989,,
2002.0,117.00288506282,99.6754557319352,,
2003.0,119.23542816023,61.8314280900799,,
2004.0,119.098907103825,44.8011969921699,,
2005.0,118.888552971576,83.8196975660842,,
2007.0,118.228717097463,50.1191782029238,,
2008.0,118.517463570128,48.6883516553142,,
2009.0,120.330512640449,59.525327229381,,
2010.0,122.808675799087,62.5672999851934,,
2011.0,118.742388729585,45.253517559874,,
2012.0,123.478096539162,67.2423547559495,,
2013.0,124.36948630137,55.8546489154536,,
2014.0,125.125764840183,45.0458336057993,,
2015.0,125.360216894977,46.215400729923,LEVEL_SHIFT_CPT;,
2016.0,129.686668943534,120.507278701355,,
2017.0,124.786358447489,70.2084397329807,,
2018.0,127.477351598174,123.015122137958,,
2019.0,129.243561643836,67.5286212931134,,
2020.0,132.007855191257,58.4550723673656,,
2021.0,130.354429223744,77.4014000828802,,
