storm_year,mean_sea_level,max_residual,flags_MSL,flags_ANNMAX
1972.0,148.528916211293,23.1071656775635,,
1974.0,155.161857243484,35.4062863787883,,
1976.0,155.887174486635,48.0902054845869,,
1977.0,145.981404109589,18.5715263886288,,
1978.0,154.295175949662,19.9264924419542,,
1979.0,156.399731182796,20.3150948814132,,
1980.0,148.058527086038,18.6117870172111,,
1981.0,144.476940639269,20.4385447038088,,
1982.0,152.390923750288,18.1575626612939,,
1983.0,144.873299086758,22.8363234516372,,
1984.0,162.020127504554,14.0847100335402,,
1985.0,163.114566210046,25.0744727218558,,
1986.0,149.447916427505,22.7704896503581,,
1987.0,142.139052511416,25.4608602090794,,
1988.0,145.582417854929,18.8415872552383,,
1989.0,167.73397260274,32.3363537951816,,
1990.0,155.628127853881,19.5662723205334,,
1991.0,144.260820124052,48.2273222939854,,
1992.0,141.74842410197,18.9465059547408,,
1993.0,148.137374429224,30.1891501896755,,
1994.0,143.235221674877,15.1334761637602,,
1995.0,143.750285388128,17.1672455832727,,
1996.0,152.644273679417,25.2919073970193,,
1997.0,147.347248858448,28.679424100116,,
1998.0,143.063184931507,25.7621861883297,,
1999.0,171.358561643836,16.9350993810203,,
2000.0,165.207712583085,21.0523890370794,,
2001.0,166.823139269406,21.4934626220482,,
2002.0,155.78803652968,49.0221166745182,,
2003.0,146.241272206304,22.5786831018246,,
2004.0,147.523097478796,20.183574731745,,
2005.0,149.080659181456,22.7814112930624,,
2006.0,162.513601179506,20.7904110048171,,
2007.0,149.58051369863,28.5135070487904,,
2008.0,165.565345738571,23.9712511570943,,
2009.0,171.221175799087,16.4283719680798,,
2010.0,154.954497716895,23.888655831797,,
2011.0,169.038331792976,23.1081938267453,,
2012.0,169.283681477207,16.906594101861,,
2013.0,170.823949771689,27.8897576988884,,
2014.0,164.150479452055,33.8619506711506,,
2015.0,148.418698630137,28.6522211400025,,
2016.0,145.425580601093,22.5537810757456,,
2017.0,164.7631699662,24.9386679606687,,
2018.0,161.079406570117,35.9864857685227,,
2019.0,145.905011415525,19.3376579543653,,
2020.0,155.968533697632,18.6884398535713,,
2021.0,163.346255707763,33.9650999027903,,
2022.0,166.432123287671,21.7631505452408,,
2023.0,159.883239839725,18.6591742292102,,
2024.0,156.145509329007,22.7745958995847,,
2025.0,166.232864877318,34.4191942121323,,
