storm_year,mean_sea_level,max_residual,flags_MSL,flags_ANNMAX
1970.0,154.252417127072,78.2505491322635,,
1971.0,153.921941169738,44.5307117191358,,
1972.0,163.270835944354,45.3975058951777,,
1973.0,172.529881442052,49.2189332876742,,
1974.0,171.06077686558,45.2647482982806,,
1975.0,167.660030096076,59.5343940180121,,
1979.0,188.320452286282,34.1781429370381,,
1981.0,168.657777269085,43.8578284153485,,
1982.0,180.648162985006,69.3267772291034,,
1983.0,182.553736980657,46.1800266832708,,
1984.0,179.506220751056,34.246306211268,,
1985.0,172.373354698409,81.3063104176653,,
1986.0,169.486436992103,57.2512852445004,,
1987.0,185.317042463088,37.154438256565,,
1988.0,188.326303724928,37.9245911704224,,
1989.0,166.096829575369,44.363270363193,,
1990.0,180.027240471558,43.9606443159848,,
1991.0,164.430811491359,67.7768976875169,,
1992.0,159.458496206024,45.521226385444,,
1993.0,158.576383250203,50.4251013865681,,
1994.0,149.493686868687,54.0755308066048,,
1995.0,156.703101751173,43.1012870806622,,
1996.0,137.616303099885,40.7600649965798,,
1997.0,134.282149935875,42.5475234174765,,
1998.0,135.276464422965,46.6260899742636,,
1999.0,127.490107474353,36.2084436263817,,
2000.0,142.866850956001,38.1921172440346,,
2001.0,116.650466372116,45.6095151748578,,
2002.0,101.382195292473,44.6338126941068,,
2003.0,114.709134615385,80.1272253473662,,
2004.0,106.049977127173,49.9878776403823,,
2005.0,119.444686211635,94.5302708164891,,
2006.0,151.945580967705,66.5304107974639,,
2007.0,191.136532435883,68.5187004486115,,
2008.0,190.074384118632,41.2834912279862,,
2009.0,191.46783793064,54.4155902546075,,
2010.0,190.801040084142,47.7064872480939,,
2011.0,195.268419805733,39.9204407306775,,
2012.0,199.828729597078,66.5164009637434,,
2013.0,199.109711406322,49.3528090520623,,
2014.0,186.163271145702,66.167786584295,,
2015.0,185.414616000916,51.4772095584121,,
2016.0,194.531274968611,47.4738231119719,,
2017.0,190.856186333982,55.2424280526969,,
2018.0,203.956076050853,79.4692775608003,,
2019.0,216.457422456221,72.391767630972,,
2020.0,219.703287295971,54.0654963246726,,
2021.0,218.22187249628,36.712692120581,,
2022.0,225.830548243104,30.8846311084436,,
2023.0,224.814066613254,28.1983455952262,,
2024.0,223.647910704064,30.9295090043288,,
