"storm_year","max_residual","mean_sea_level"
1933,72.4378640228039,95.767100456621
1934,81.9697273474157,91.4490317481228
1935,85.8100397102605,92.4054452054795
1936,78.4389644918151,94.3875227686703
1937,68.4538326692817,94.685502283105
1938,59.8291267018557,96.7559589041096
1940,54.2764438540184,98.1823557808351
1941,81.1644096398715,97.2561532192339
1942,71.5075481779728,98.2371102227299
1944,58.8449443262354,97.8682832422587
1945,63.2134903953422,99.613002283105
1947,90.2838755251301,100.48773006135
1948,72.1777541374085,100.322723132969
1949,66.4910578166084,101.799349315068
1950,58.722785006761,95.7983789954338
1951,92.412791366933,102.057260273973
1952,63.9300234582854,102.03933287796
1953,55.9014570009873,102.916872146119
1954,84.213037569776,102.346347031963
1956,68.4680550476126,102.609642531876
1957,51.2067656857442,102.017154019178
1958,78.3721239404316,104.719029680365
1959,86.6989693289408,101.656792237443
1960,89.4905890651461,104.810928961749
1961,136.043533700327,104.621940639269
1962,73.5135614558177,103.184520547945
1963,71.680354240393,102.774634703196
1964,74.0635177202888,100.192065118397
1965,74.6830947608876,101.973550228311
1966,92.1400896780732,102.575795228628
1968,60.7000109937856,102.495639701664
1969,94.0445283250854,103.401835078226
1970,79.2881207192379,107.781780821918
1976,85.6485910562888,106.141734972678
1977,91.9285247782968,101.29881381556
1978,95.1934292873178,106.111221461187
1979,90.0739676645736,106.48296656535
1980,56.098506940063,104.443214936248
1981,85.2017738957527,103.278027581412
1982,56.6563512853021,105.643835616438
1983,56.9947459817458,110.064417808219
1984,82.5257150246832,112.040767304189
1985,70.3492640475623,109.108219178082
1986,132.2383665858,109.236792237443
1987,98.8157655636298,110.341164383562
1988,73.264769446458,108.754200819672
1989,62.079433759361,104.551952054795
1990,47.7601766450827,105.364166666667
1991,78.8901091746335,109.037985578041
1992,153.479194278052,110.605919854281
1993,113.490087225022,110.930886047043
1994,76.4793147025488,107.79707695821
1995,100.095272204663,107.873150684932
1996,81.6966623718071,112.567827868852
1997,73.4336500595264,116.470322808671
1998,68.7226093266655,117.540194063927
1999,54.2351376099075,113.286084474886
2000,71.2074113681208,111.394706284153
2001,63.9080734700805,111.969657534247
2002,47.1104535209626,111.235559360731
2003,80.5816843120238,111.518607305936
2004,67.2788804773224,111.698794202899
2005,62.3105489693992,117.73497716895
2006,76.4561995412837,116.244554794521
2007,88.9126083855884,113.670079908676
2008,76.1029441128194,114.09929417122
2009,67.1475664035303,114.932141209045
2010,67.8576210120033,122.429303652968
2011,64.4815122112104,121.280970319635
2012,77.6240145707739,119.715585154827
2013,141.794230201361,119.315422374429
2014,64.6108840954375,116.730627853881
2015,65.3852336819433,114.449577625571
2016,55.8947190064431,119.533504098361
2017,85.9509843819074,119.396632420091
2018,93.9169105283954,120.172831050228
2019,78.553279685502,122.221381278539
2020,81.183389984366,124.32462431694
2021,59.2562378039588,120.800114155251
2022,75.5804112997394,122.074326484018
2023,68.6671055058883,126.074653056543
2024,82.0535367043299,131.024739791833
2025,59.685615726672,123.461209964413
