"storm_year","max_residual","mean_sea_level"
1926,60.3043227052915,206.408607305936
1927,21.6056894512566,200.103390410959
1928,17.7566936877675,203.261236338798
1929,20.6889890897643,205.031917808219
1930,17.6240844666203,203.270890410959
1931,22.5731802721097,206.666461187215
1933,27.2101353150933,201.241335616438
1934,18.1789461771957,199.604680365297
1935,29.3112988691013,201.08553652968
1936,16.702595685977,200.973838797814
1937,23.6393252004088,203.686426940639
1938,24.759285452279,203.650182648402
1939,18.4914751893168,201.898707612046
1940,22.6279610370892,207.703005464481
1941,23.8399346753049,208.461552511416
1942,21.4388000519216,208.541095890411
1943,22.2559885834737,203.714257990868
1944,28.5904302585667,205.577276867031
1945,22.8546285057597,203.349360730594
1946,22.4697972812534,206.093801369863
1947,19.5275741891793,206.747819634703
1950,17.6328056491589,202.541792237443
1951,43.2032698220907,205.089330346616
1952,22.7544642742877,209.015858378871
1953,22.8770991092479,206.444497716895
1956,32.4747710773047,201.00413054564
1957,21.2122809273334,206.359086757991
1958,40.1381258415833,213.13198630137
1959,25.5780029674143,213.672294520548
1960,31.870905104534,211.861356466877
1961,26.543749953573,204.325945563803
1962,20.7653929624022,205.785936073059
1963,18.5517214580553,206.246678082192
1964,22.3206745081793,208.273110200364
1965,29.9459612703414,206.860296803653
1966,23.6208301515316,212.019885844749
1967,26.3998538687455,212.398984018265
1968,16.1095377582054,212.266473132969
1969,41.5114711690399,210.71698630137
1970,31.7677962249846,211.040514922505
1971,30.015900376761,207.488772384543
1974,44.1969030755454,206.650845521024
1975,18.9153735071658,208.055422374429
1976,23.9829594480924,208.18606557377
1977,16.6956038637686,212.012178588125
1979,19.6338568316279,212.537508162466
1980,30.8057414322858,213.197734517304
1981,27.6296345003906,212.427534246575
1982,23.6538338888387,211.414029680365
1983,28.6139254947602,221.338470319635
1984,16.1041355474382,218.896641621129
1985,21.6678913151862,214.643184931507
1986,25.8080421072474,213.110776255708
1987,21.3686025477976,216.177888127854
1988,27.8977281869227,214.577755009107
1989,19.8864238354902,211.315878995434
1990,25.1400437939733,216.246575342466
1991,25.3040556022595,217.927054794521
1992,25.961736245375,221.569467213115
1993,26.4884856636257,220.300753424658
1994,28.1376588585273,215.023242009132
1995,23.9827314940172,215.257682648402
1996,16.3805098703794,214.825887978142
1997,17.5929962343132,217.094109589041
1998,24.4523941614745,226.29953016815
1999,19.4654723590889,215.135273972603
2000,16.8677970088155,212.355202641166
2001,19.4041756457414,213.463276255708
2002,18.9897576116606,212.502773972603
2003,20.7163398900829,215.725273972603
2004,16.8116224445105,217.982411202186
2005,23.5748315848612,219.737557077626
2006,16.6079701646731,214.891940298507
2009,19.0687471107731,217.960776255708
2010,31.6987435084685,219.358816705336
2011,24.5735315699325,215.45654109589
2012,19.2760979054313,217.746766848816
2013,32.9302203507416,219.981164383562
2014,15.4005975455387,221.526678082192
2015,19.8312961860504,225.735228310502
2016,24.1694554069082,226.491108834244
2017,27.3623007647267,218.714360730594
2018,16.3589048685049,218.809714611872
2019,16.6672798019512,220.966974885845
2020,19.7588127945858,219.856261384335
2021,23.3462460199994,217.98698630137
