"storm_year","max_residual","mean_sea_level"
1970,66.187274544041,170.548287671233
1971,41.0387198800994,175.560502283105
1972,53.6465985834349,173.258828890408
1973,75.2223138535091,173.425769321118
1974,34.2647074865447,182.642914979757
1975,24.1072332838055,180.671245421245
1976,24.3390698302082,179.580656224991
1977,79.9951525523221,180.209668159375
1978,60.4516164872054,179.725
1979,22.9929661169038,177.574208405296
1980,48.4972452525616,178.757964703186
1981,31.8007594571599,182.522546419098
1982,25.5832586648525,178.518942018942
1983,37.1518135299947,178.727449856734
1984,50.0800102844507,181.409536846909
1985,27.6697670203238,174.796421607983
1986,58.6141855611339,177.728757423481
1987,23.0321486989102,178.007805325987
1988,48.1471586631932,182.417612659099
1989,24.4573163434804,180.447831050228
1990,19.5564381178191,177.018835616438
1991,44.3235234005224,178.78904109589
1992,40.9212847383105,184.307254299055
1993,29.5714207659032,175.534474885845
1994,29.9464666544881,180.181392694064
1995,74.426554060388,179.817579908676
1996,57.8121926019857,182.633424408015
1997,59.1058377758855,186.053512088919
1998,51.2279349217324,182.728414801279
1999,36.6490877848199,185.333447488584
2000,19.3113369665747,182.755464480874
2001,32.3190154068416,181.942351598174
2002,58.9692614100959,183.559817351598
2003,30.2318367597343,182.390475102787
2004,48.5431851884978,187.722336065574
2005,49.3574691952824,184.714269406393
2006,45.2187942690352,185.793607305936
2007,57.3604894837144,182.898530762167
2009,35.1153030032698,187.069063926941
2010,35.6258193879762,185.252069047056
2011,62.4009999999519,184.512458376392
2012,24.2251207806556,189.733226654475
2013,60.9591489404528,184.365443949263
2014,65.3109151409222,174.553384508025
2015,38.9527811697932,184.902113078241
2016,60.733786907276,188.179758652095
2017,43.7099147296795,189.816324200913
2018,23.4632472391809,185.289840182648
2019,34.8815226654628,190.054825813821
2020,41.3163542547982,186.146857923497
2021,22.9330921249595,190.27100456621
2022,55.306103589724,188.052757793765
2023,43.5606105322389,186.222691956124
2024,35.6426930340455,190.078402197551
2025,28.4395256924209,194.760111576011
