"storm_year","max_residual","mean_sea_level"
1953,50.8333434266563,272.457742419001
1954,90.005884751904,262.546965151165
1966,101.902332409571,259.326885658693
1967,44.9136490108621,260.918736408378
1968,46.5591342261836,261.14769015399
1969,61.8262598345987,265.744497496215
1970,36.9684695475878,258.608491672531
1971,84.6568379037674,262.157599813215
1972,73.8678073883801,266.578016208195
1973,86.169640777768,269.127274808287
1974,47.8050830258738,265.699731248473
1975,63.2349086710223,267.406678180771
1976,73.628401320058,267.597151935977
1977,84.2995958080234,261.962501497544
1978,40.9596045428141,268.110574658502
1979,58.4616499868726,265.258097745221
1980,43.6516111232763,262.962675493665
1981,86.8216534116813,266.865857845943
1982,45.6686998022343,266.195833810232
1983,96.3911254117084,263.756209225135
1984,49.595805585898,261.815391715703
1985,47.1450340934843,262.149339049661
1986,52.9428223861808,264.356608765674
1987,37.281163170707,270.078758949881
1988,78.3649790130231,268.561312189808
1989,40.3053633697804,267.422188942968
1990,39.9926201566425,275.483003319217
1991,86.8713139405022,269.184044866659
1993,100.007803095517,271.600607263809
1994,79.4948619490837,275.29541032391
1995,36.25396909085,274.373354698409
1996,77.4513921571047,266.795913708481
1997,97.2736669946473,271.106214947923
1998,59.2758058816369,274.176147419023
1999,42.8583757739987,276.080004578231
2000,163.894639079256,277.777194384203
2001,44.5685205446307,273.49799702415
2002,38.7606166294331,277.725763992217
2003,43.235568514905,280.305825798329
2004,48.2530473662194,282.733135486817
2005,160.553541628705,280.366601808401
2006,98.1132348676039,275.643928121781
2007,108.553739405626,281.067872267369
2008,55.1909246124378,277.821253281589
2009,42.0027877709918,274.804280645531
2010,36.3452474988983,280.670596314524
2011,36.7551247971341,281.398534966236
2012,47.3619664584646,285.473389675651
2013,37.920805221045,285.278470871008
2014,46.433961570009,278.761588645988
2015,40.8358777570755,281.820876731143
2016,95.9935302896412,284.843511014724
2017,45.6942076842929,285.10529930182
2018,43.3479642143716,277.802449353325
2019,49.7707729183827,281.868185982593
2020,56.9285834436417,282.458623444812
2021,65.8096095704695,284.652054480943
2022,56.8928428640973,284.705828466735
2023,85.9245096345241,284.124298958453
2024,330.29000415699,284.825837320574
