"storm_year","max_residual","mean_sea_level"
1931,32.8176117520825,143.320557090239
1932,44.5218793780614,141.385743754297
1933,50.6983298711613,141.82441162898
1934,40.196703137839,139.762628005983
1935,44.1466561003311,137.753407398923
1936,75.6923110136375,140.980207134638
1937,41.5852825435162,143.91695303551
1938,41.2118760668289,139.738663620788
1939,32.5496068393087,140.147739040387
1940,51.992376144522,138.447711670481
1941,66.049689163675,140.098535119569
1942,74.6470936356427,143.164749194662
1943,48.7336960284705,141.783859322231
1948,36.4567378235526,140.46853625171
1949,45.7689473613034,146.99494427209
1954,39.0881202619271,147.88237509415
1955,45.8512469426016,148.085919134932
1956,72.6507021534631,142.365097721753
1958,69.8200874427341,150.475105593242
1959,28.8790556086686,153.852704108164
1960,45.923914803405,154.058401639344
1961,45.9677896785445,148.537330576614
1962,60.4804399056155,148.31095447192
1963,31.5449624264544,143.860821792377
1964,62.8106227686416,149.254689837726
1965,91.3499643122823,149.440748924294
1966,39.871916523388,147.67203196347
1967,53.250950455607,147.809132420091
1968,36.8117117946663,148.885756846568
1969,38.9076658030228,153.944678292243
1970,38.4260571538783,146.238077991066
1971,27.381443259899,149.463242009132
1972,57.2685624633593,153.690931875142
1973,42.3823847647525,154.669863013699
1974,22.465198592904,152.595934216537
1975,33.8922651339436,154.91404109589
1976,42.4126554848992,153.466416211293
1977,26.1880629498838,146.253424657534
1978,20.5315423565864,153.074200913242
1979,23.5447187606424,149.957828571429
1980,70.6582315509689,148.03147810219
1981,53.0909556443665,150.797716894977
1982,42.7581727210877,150.556292932821
1983,72.5287570152274,147.585616438356
1984,55.393630303546,145.785974499089
1985,29.8834195603473,146.327625570776
1986,36.2914272936087,145.848630136986
1987,21.6639285837224,150.870433789954
1988,47.9333195396972,147.965277777778
1989,30.4187241627688,147.959931506849
1990,53.1570088947657,154.75502283105
1991,51.0190566729468,149.705365296804
1992,41.3973791377556,156.177481785064
1993,40.6878878025557,151.569406392694
1994,72.5461326347967,153.99703196347
1995,46.8684427952307,156.766552511416
1996,34.2264556700605,147.901980874317
1997,30.8710509637427,154.105251141553
1998,47.8902537689012,155.196118721461
1999,37.4902471358111,156.498401826484
2000,37.5718598561272,157.861680327869
2001,27.1972168938324,155.473287671233
2002,39.242931095959,156.979109589041
2003,45.04251264024,158.8552
2004,46.2009563232342,159.213333333333
2005,73.922283886081,155.945091324201
2006,72.5865420399565,154.179223744292
2007,49.6188555032491,157.932739522668
2008,53.7143519398911,156.855191256831
2009,21.2759899597279,153.361621930326
2010,39.2826820020655,158.686301369863
2011,35.4534665965774,158.137080191912
2012,54.949779628528,164.587107815174
2013,30.3060426958713,162.626712328767
2014,35.9584680076557,156.840296803653
2015,56.1527779660082,159.669406392694
2016,39.5913134162927,163.060223132969
2017,46.9975092268982,163.2350456621
2018,66.7288565956088,158.269634703196
2019,80.995588735554,161.259136592051
2020,45.4118390847672,163.07058287796
2021,42.4136912607959,164.922593903414
2022,30.8932684143101,163.979337899543
2023,85.6553676282929,164.193695751485
