"storm_year","max_residual","mean_sea_level"
1969,50.0787719731655,330.191552511416
1970,96.5270624487391,324.262553142595
1971,51.6667667020057,328.67602739726
1972,40.1039092729364,332.975
1973,77.4106076182345,333.579168123034
1974,40.3293350773733,330.629419265098
1975,38.9050234361335,332.339490296937
1976,53.8907558281666,331.447859744991
1977,93.0807678279562,326.533664395427
1978,28.9550590490736,333.638866490036
1979,25.6328493950973,330.081281932188
1980,70.294708453145,325.258616619452
1981,40.5550693474246,327.770797376596
1982,36.5324835284901,326.125071847339
1983,30.107813076826,323.306337620206
1984,47.2633354954944,319.427690902865
1985,41.077779440854,319.983173638701
1986,48.8769213947506,321.422745754604
1987,28.6016606353309,326.033628112637
1988,53.4643032159683,322.751699504551
1989,27.9359693426432,322.962899543379
1990,36.4378550203663,329.691812213551
1991,62.1424052234354,321.294855564507
1992,37.7565511654361,329.729836227066
1993,29.1877617976242,326.945110701107
1994,42.3760650500037,327.00787492762
1995,63.863232430481,330.939417177914
1996,30.3233439618712,323.27501456028
1997,30.0026022684052,326.593592677346
1998,54.4053354717406,329.281621004566
1999,43.0882134313413,328.247146118721
2000,34.7400951185417,330.122549019608
2001,31.2852818783983,322.147146118721
2002,45.4556465465502,325.616666666667
2003,31.4408869711917,329.736529680365
2004,55.3675880750283,331.298952641166
2005,75.0287364556041,328.147716894977
2006,42.8183448166938,322.763596892139
2007,27.7905859910234,328.65985384791
2008,36.1398134080731,326.870673952641
2009,31.6200790551015,322.304680365297
2010,47.3652735231157,328.572946418371
2011,41.9054342489397,328.6100456621
2012,54.0532062507125,334.091571753986
2013,47.3020771231436,334.580707762557
2014,37.2305044037768,325.570205479452
2015,43.1359679606611,330.996917808219
2016,43.2378365257268,330.926343351548
2017,32.0489890016587,330.123315825531
2018,56.3138732698606,323.824543378995
2019,86.8753155075599,327.670930896631
2020,45.6979303529847,330.114640255009
2021,40.1785197404615,330.971105527638
2022,35.4969189004797,332.632305936073
2023,32.5312889354617,333.019525005709
