"storm_year","max_residual","mean_sea_level"
1966,41.9749527487995,166.502920095567
1967,75.401119046439,170.129337899543
1968,154.506873227391,168.828148318218
1969,29.4449419123474,166.241095890411
1970,34.6352007965735,168.637919075145
1971,271.305031834062,174.982433388352
1972,88.155779629585,170.244881340158
1973,72.5830584945623,176.590182648402
1974,61.3639532401576,175.459452705236
1975,42.1019244009681,169.883319638455
1977,38.5651426401374,170.641552511416
1978,31.9045445417823,170.037557077626
1981,73.1000873064784,171.012179151388
1982,30.9281499353774,167.337118009421
1983,47.2980766311131,168.73550935068
1984,31.2598487648401,169.542199488491
1985,31.8567252825076,167.951490713587
1986,33.8283980686932,166.365410958904
1987,61.9909180141449,165.672438847178
1988,36.6970856478211,171.897335236736
1989,44.830880974236,174.157562022901
1990,30.6069366707317,171.117084120983
1991,41.7566627101233,172.805821917808
1992,102.252105419242,172.11327475659
1993,33.3765430749786,168.156653108658
1994,27.8762097461327,169.5100456621
1995,66.9343900291806,169.896803652968
1996,53.3031597323424,170.636907616764
1997,29.5395065081553,168.761529680365
1998,25.0807839074978,173.563675799087
1999,20.8348091805434,173.633755707763
2000,40.2368770142715,171.845807794611
2001,25.127427030057,172.051678082192
2002,26.5756147117013,168.903470319635
2003,26.3556105410115,172.488926940639
2004,28.1320766875242,169.394956739526
2005,28.9035647970488,170.769383561644
2006,23.5389097530966,168.429178082192
2007,27.4878262497684,170.770148401826
2008,28.9883076567104,171.483367486339
2009,37.1989606142539,172.014794520548
2010,152.406907112205,180.695114155251
2011,81.1980899205317,177.9400456621
2012,25.7676238360345,174.283173952641
2013,263.804564090578,181.237043378995
2014,24.5708339831261,183.079326484018
2015,33.870822503981,181.613390410959
2016,33.3161081193343,183.49151867031
2017,52.3096003171884,185.38185296846
2018,23.4360107679549,183.764292237443
2019,26.5664809539267,182.865251141553
2020,27.9102872678389,183.270992714026
2021,28.1106450671912,180.690662100457
2022,27.8268095279192,180.653230593607
