"storm_year","max_residual","mean_sea_level"
1966,71.5647242530817,121.980365296804
1969,34.7441298187923,131.073866879781
1970,40.9835766983468,128.893823495833
1971,28.6913929138723,128.383938770848
1972,41.569628811069,130.978825136612
1973,44.18879403283,133.595798127426
1974,33.6001270740822,131.109942857143
1976,35.8824489344575,132.9662027833
1977,32.9138722437931,131.812557077626
1978,43.2339687311281,133.667199451992
1979,51.8585614147051,134.173858447489
1980,80.9331474440027,133.426237001486
1981,41.4903848806014,133.730936073059
1982,59.6400484225551,132.994634703196
1983,65.2440004994629,132.319981689174
1984,34.2305312906582,134.253756830601
1985,83.4331959920215,129.902168949772
1986,53.5544789236006,129.74153705398
1987,31.3750422652224,134.029302325581
1988,33.4746681742106,134.96315309149
1989,36.4847026036031,131.005255941499
1990,43.6699706640543,132.679337899543
1991,44.7602373585659,135.885273972603
1992,38.196080025008,138.397313296903
1993,29.3647412657696,134.686073059361
1994,36.0183490092663,135.135277301315
1995,30.1827727878197,136.588698630137
1996,67.511695493641,134.483720400729
1997,57.2400001439608,135.523173515982
1998,32.0843515758216,136.885273972603
1999,76.868316762317,139.164611872146
2000,38.9753004177806,144.689549180328
2001,73.04010231456,142.525114155251
2002,63.9916315785079,141.762100456621
2003,88.376315135331,143.171849988566
2004,34.0661809154021,142.721197632058
2005,51.7822628131874,146.144929191412
2006,63.002539172981,139.60799086758
2007,45.9607021738237,142.222260273973
2008,58.3924252993039,142.881120473696
2009,39.2950735499833,144.5149543379
2010,62.0357648404919,145.977853881279
2011,38.2151968328655,148.480762644137
2012,81.6081021213943,148.255498575499
2013,39.0040773241993,150.017123287671
2014,90.6571193550739,147.344292237443
2015,74.346142697504,143.144292237443
2016,36.1799566750558,147.144207768539
2017,38.7275722755133,148.241894977169
2018,123.310624343051,143.367405207857
2019,60.0031730908296,148.047374429224
2020,96.7289473766247,147.520724208609
2021,46.6830963825565,147.87315903642
2022,39.3748593922098,146.625128498001
2023,26.1844787478185,146.833105022831
2024,30.0572043474469,148.791413852318
2025,25.9593402704164,148.598895582329
