"storm_year","max_residual","mean_sea_level"
1915,30.0066710967596,96.0014007237072
1916,24.7086432762692,87.8220645000623
1917,30.6220752615203,93.6089205655823
1918,32.4141251070441,89.3642563198119
1919,32.324707179406,90.7717889908257
1920,30.2460128509732,90.0132058287796
1921,37.08171786739,93.8221992653811
1922,29.3935251267658,92.3714611872146
1923,33.5635374583371,88.6495433789954
1924,42.7242230008847,87.9643184947223
1925,30.8880983927947,85.8216894977169
1926,32.3987010037338,87.735502283105
1927,42.0269564093527,85.5062776098582
1928,28.3118154296982,87.4028949167996
1929,26.2400394557641,88.5655503486113
1931,49.8203354357762,89.7770547945206
1932,35.2932610151455,87.388091985428
1933,26.6000010238227,89.3982876712329
1934,30.073674792454,91.3482876712329
1935,27.9164518449573,91.7408675799087
1936,24.5411330949493,88.7387295081967
1937,28.4399135158771,89.3771689497717
1938,30.8136071250543,90.9837899543379
1939,27.3644857327518,90.2682648401827
1940,32.7915734395962,87.5923182129018
1942,33.937983996728,88.3981557137855
1943,54.0585311896243,88.5244520547945
1944,28.9369073780125,86.2466302367942
1945,34.912882779839,88.5513698630137
1946,27.8509611770442,89.2102739726027
1947,24.2608681574125,87.2699771689498
1948,34.8049068822636,89.1005236794171
1949,28.8100127450039,91.2421232876712
1950,33.0544715887267,93.8229452054795
1951,36.6190458529461,95.1126712328767
1952,26.8088924946332,93.2875910746812
1953,23.8209343992983,91.4343607305936
1954,35.1819336242038,91.2385844748858
1955,25.0115225724536,95.9704337899543
1956,27.125379951208,97.6913706739526
1957,28.9213910564401,92.4974885844749
1958,34.4313422594541,94.6941780821918
1959,30.424174681132,92.0813926940639
1960,26.9937979158336,92.6785063752277
1961,28.2117279118495,89.7417808219178
1962,40.6448546235671,93.1760730593607
1963,34.4732191198951,92.2119646342864
1964,31.4413275133839,97.6845400728597
1965,36.4976334055944,92.3649543378995
1966,43.0308153384261,92.7209782983121
1967,24.0362804991481,91.944826007326
1968,28.9353102470143,95.1463217461601
1969,31.6818897486438,90.6899583526145
1970,27.6845637234013,92.4223717799954
1971,37.8179570737593,94.3409817351598
1972,27.5151977676579,92.1547131147541
1973,39.8990226873489,95.9006849315068
1974,53.3638942890451,98.791095890411
1975,43.5593743078806,95.884703196347
1976,95.1000174035094,99.1734972677596
1977,32.8731064571791,93.9229772700506
1978,46.5105742677951,97.3834474885845
1979,35.830619164604,91.9044025157233
1980,30.1945223401217,94.7716056467348
1981,28.7545769912574,96.099686665893
1982,21.7860430308995,91.2253471817015
1983,35.4298581143793,90.7577790630422
1984,35.9547369209683,96.3650956284153
1985,24.7084987883037,95.887291546866
1986,30.8577948787374,95.6134453781513
1987,29.479460946476,92.6320885200553
1988,26.5784923752378,97.0086996336996
1989,28.2139880194591,97.722088629337
1990,38.1817460144267,99.5272873194222
1991,31.421350392199,96.4038395217841
1992,24.8560539678534,95.6402334363199
1993,30.3210023825982,92.1968148324221
1994,32.7827395414693,93.2209370942995
1995,28.9645593243684,93.6796150686539
1996,27.0964154915935,94.7762668821425
1997,43.8847117563756,90.0983105022831
1998,36.4278899745538,96.6044748858448
1999,31.1289292409433,95.4950966850829
2000,29.5765169104201,97.4353864107884
2001,32.1454927254447,101.937716894977
2002,30.673151923277,96.2492579908676
2003,31.9840137683598,95.7975083247215
2004,21.8778260979213,95.4012978142077
2005,30.5976555150068,96.820102739726
2006,23.9836527991219,94.9821917808219
2007,27.1221203805161,97.5390525114155
2008,26.2653045152356,96.9378756830601
2009,22.4114461486846,97.7649885844749
2010,27.3930217961419,98.2805936073059
2011,22.7024480271782,100.499863013699
2012,27.0496804384689,98.4116461748634
2013,26.341168445005,103.837933789954
2014,25.5066201465798,100.948812785388
2015,36.0957493136202,99.64399543379
2016,23.0721772260932,104.646008211679
2017,24.6893310423064,102.572442301068
2018,26.0023659773248,98.5665093796755
2019,25.8699778955038,100.541765114663
2020,31.2925432870431,101.051441700172
2021,31.6105089022067,104.460228310502
2022,38.3583991122672,105.763068116772
