"storm_year","max_residual","mean_sea_level"
1962,154.7660387444,211.428196347032
1963,158.699681131555,203.817922374429
1964,50.9269822301734,200.176001821494
1965,91.021399209395,201.969178082192
1966,114.170600400846,201.986757990868
1967,48.5806251484579,201.909132420091
1968,105.814718818768,204.241006375228
1969,60.4270447035852,209.923173515982
1970,81.8992692040249,208.448630136986
1971,93.514229088559,210.085106382979
1972,63.6768431632833,213.876366120219
1973,191.845144056493,217.803082191781
1974,57.4564984712573,214.113242009132
1975,54.09283405473,215.14600456621
1976,67.5347195364658,225.086976320583
1977,45.4291194801679,220.377739726027
1978,49.9812521074799,217.667465753425
1979,53.9613194191521,220.066438356164
1980,142.86898108719,216.143442622951
1981,40.2138155817448,211.058333333333
1982,44.9964744037281,212.962671232877
1983,68.9280885239887,214.170433789954
1984,61.3793415156826,211.788479052823
1985,64.4786026567063,208.203310502283
1986,44.035137986085,204.898059360731
1987,39.2525472414613,211.724086757991
1988,72.4255595942034,212.756716757741
1989,41.9911769334646,205.952511415525
1990,65.1723008059118,210.818607305936
1991,163.015612550686,209.277587388622
1992,74.4151722930185,209.477345173042
1993,41.8291473887155,208.247716894977
1994,56.1154824560312,204.184931506849
1995,149.707535297594,207.591894977169
1996,42.4023792009476,197.748626373626
1997,66.2476540036943,201.530821917808
1998,58.4121733198958,206.017808219178
1999,109.923327879159,204.582387340901
2000,41.8552640953624,211.223360655738
2001,41.113245783916,207.627397260274
2002,66.882405904916,203.279794520548
2003,53.1536287802361,206.724086757991
2004,92.2168870900239,204.785063752277
2005,117.131408734665,214.585273972603
2006,44.5631295537144,196.300799086758
2007,42.2729999250154,202.338053905893
2008,45.8018114510685,203.623932597063
2009,41.3642473167144,202.880936073059
2010,103.632843825924,203.460616438356
2011,44.0140204131463,204.329566210046
2012,78.3645440325498,206.912530092858
2013,77.8686117264236,206.218949771689
2014,72.2627896538057,202.256849315068
2015,73.2442426516554,199.618835616438
2016,64.1148468971789,206.749743823295
2017,42.0853467287255,203.587442922374
2018,94.2298425608927,204.090358693169
2019,128.116125099462,211.57203196347
2020,69.8098176528015,213.63752276867
2021,44.9439789557691,211.875
2022,56.8173383529978,215.027631879425
2023,32.2745781521002,212.183333333333
