"storm_year","max_residual","mean_sea_level"
1965,41.4798705035235,289.032305936073
1966,52.9328643106462,293.619292237443
1967,54.5859275163787,292.132762557078
1968,65.0142991359459,292.358151183971
1969,45.3222967310762,297.558333333333
1970,66.7814821997902,290.295239182555
1971,52.9603841632332,289.26598173516
1972,53.6766738333571,291.943306010929
1973,47.3928796310808,292.181621004566
1974,58.944950316228,292.468150684932
1975,46.9438866621494,286.112557077626
1976,69.7028655528296,288.341985428051
1977,39.387052666175,289.009703196347
1978,60.6913490339768,291.518391077361
1979,52.6888943945239,282.097945205479
1980,61.0927355183027,286.951724923147
1981,50.5452358731769,290.257876712329
1983,47.3435679234634,299.013311359026
1984,60.8403024168876,295.355646630237
1985,51.6702520686394,287.842694063927
1986,53.9820590019208,288.180707762557
1987,53.2127388154974,291.127742676623
1988,62.0047449927493,287.988854418017
1989,57.146256990826,285.779109589041
1990,45.8951266441449,285.486356890056
1991,53.8400584996511,286.843493150685
1992,59.000077629317,293.289600550964
1993,44.4004787868032,293.739497716895
1994,50.6898694131028,286.273847926267
1995,46.2765929351995,289.580541650623
1996,49.359760073284,291.498490945674
1997,58.398613404351,291.65251572327
1998,51.2511358944168,299.521749110525
1999,53.4004243033575,288.658762886598
2000,45.101887564354,284.703176591142
2001,46.9700450736392,280.407191780822
2002,51.339142061182,284.474862888483
2003,62.6530675319256,288.720890410959
2004,55.8903079229969,288.973702185792
2005,39.8073388063415,289.897823596793
2006,53.1273268242992,291.577625570776
2007,61.5087266616083,286.879611650485
2008,59.9255689412563,286.630578324226
2009,48.2939223500967,285.197967804544
2010,49.0570034910054,293.74937200274
2011,51.1265729467267,290.08401826484
2012,69.6680089055971,288.749743823295
2013,47.7988700266646,285.330554921215
2014,46.1766293852683,285.314647790844
2015,57.1799355528815,292.198858447489
2016,51.7914072696375,294.387328767123
2017,44.3112096912867,293.241123415915
2018,46.3579532149501,285.609132420091
2019,53.783522201016,286.525228310502
2020,39.5951463309507,285.683137879995
2021,48.9823442696785,285.642816321865
2022,48.5085119566732,289.298664231077
2023,48.9121541189614,288.643607305936
2024,45.2982967716107,290.492654595149
