"storm_year","max_residual","mean_sea_level"
1966,40.7760613624555,145.44566335276
1967,43.6709130793795,145.876188294583
1968,43.3948886976111,146.469199178645
1969,37.7604370439128,151.8373480156
1970,38.838841608781,148.464047783138
1971,27.2291015749942,147.394178082192
1972,36.6145350567609,150.803392531876
1973,30.9776228766926,154.404452054795
1974,33.3073198396204,151.291095890411
1975,28.9385899705514,151.223173515982
1976,30.9205884227971,160.473246812386
1977,27.8955154426135,159.70799086758
1978,47.6037774262439,156.244116975097
1979,25.0702888364534,160.175799086758
1980,52.1473685106904,156.505919854281
1981,32.1250035469865,154.354392779618
1982,54.1344438080458,157.095167371187
1983,48.4783848455682,157.656885133592
1984,39.4289550733972,156.649134790528
1985,52.4795991860417,151.692579908676
1986,42.9522068306933,151.675809042919
1987,34.8214212347971,158.20730446767
1988,28.5230803964323,160.810675182482
1989,29.0296534008036,154.271751541448
1990,32.9804116226753,160.137765592872
1991,49.013393881452,159.905121170553
1992,45.6291758769738,162.271971766849
1993,28.4765767765729,160.53698630137
1994,43.1396540538095,159.750456621005
1995,37.30484366022,162.595547945205
1996,34.7122199400457,157.397313296903
1997,26.7274774383769,159.798515981735
1998,29.2031639627432,163.480251141553
1999,48.4937551948456,164.447954963235
2000,34.0250903226864,171.165754673963
2001,31.3850023566618,167.746118721461
2002,55.4686965245391,165.631621004566
2003,39.2958171360023,171.490296803653
2004,25.182318025595,169.573315118397
2005,42.8111424729172,178.130723443223
2006,35.8326215780494,163.565833047847
2007,48.721530223533,167.196689497717
2008,51.3377176447625,169.789113317357
2009,30.2410678745308,169.993332566962
2010,40.0687674097176,172.332534246575
2011,33.9362201053463,175.687557077626
2012,52.2634961638934,178.5399109284
2013,52.0673733957463,178.68854892111
2014,39.0947094866066,174.371803652968
2015,55.0747655948281,171.695319634703
2016,30.3972171034685,178.546789617486
2017,36.8372351073975,177.386285714286
2018,66.4832153946431,178.426907263591
2019,45.5824808228752,186.616324200913
2020,81.1579690027251,187.104987474379
2021,39.0932260046445,185.545547945205
2022,31.5553126497803,189.045895650188
2023,21.7676232249001,186.879109589041
